Order Date,Customer ID,Category,Sub-Category,Product ID,Sales,Quantity,Profit,Year,Month
2017-08-07,JL-15505,Office Supplies,Binders,OFF-BI-10003355,11.952,3,4.1832,2017,2017-08
2017-08-07,JL-15505,Office Supplies,Binders,OFF-BI-10000216,31.128,3,11.673,2017,2017-08
2017-08-07,JL-15505,Technology,Accessories,TEC-AC-10004803,55.76,4,7.8064,2017,2017-08
2017-08-07,JL-15505,Office Supplies,Paper,OFF-PA-10001970,24.56,2,11.5432,2017,2017-08
2017-08-07,JL-15505,Furniture,Furnishings,FUR-FU-10004848,51.75,1,15.525,2017,2017-08
2017-08-07,JL-15505,Furniture,Chairs,FUR-CH-10002317,207.184,1,25.898,2017,2017-08
2017-08-07,JL-15505,Office Supplies,Appliances,OFF-AP-10002534,1473.1,5,412.468,2017,2017-08
2015-08-21,SM-20320,Office Supplies,Supplies,OFF-SU-10001935,3.488,2,-0.6976,2015,2015-08
2015-08-21,SM-20320,Technology,Accessories,TEC-AC-10000290,21.728,4,3.8024,2015,2015-08
2015-08-21,SM-20320,Office Supplies,Storage,OFF-ST-10002574,663.072,6,-165.768,2015,2015-08
2015-08-21,SM-20320,Office Supplies,Binders,OFF-BI-10004519,99.588,2,-82.99,2015,2015-08
2015-08-21,SM-20320,Office Supplies,Paper,OFF-PA-10003625,49.568,2,15.49,2015,2015-08
2015-11-02,BB-10990,Office Supplies,Binders,OFF-BI-10001524,29.372,7,-46.9952,2015,2015-11
2015-11-02,BB-10990,Technology,Phones,TEC-PH-10002200,344.704,2,38.7792,2015,2015-11
2014-11-30,PB-19150,Office Supplies,Supplies,OFF-SU-10001664,47.992,7,3.5994,2014,2014-11
2014-11-30,PB-19150,Technology,Accessories,TEC-AC-10002550,102.24,4,-16.614,2014,2014-11
2014-05-10,GM-14680,Office Supplies,Paper,OFF-PA-10004353,39.96,2,19.1808,2014,2014-05
2014-05-10,GM-14680,Technology,Phones,TEC-PH-10001817,1432.0,5,125.3,2014,2014-05
2014-05-10,GM-14680,Office Supplies,Supplies,OFF-SU-10004737,41.04,6,11.0808,2014,2014-05
2014-05-10,GM-14680,Furniture,Chairs,FUR-CH-10002320,256.784,1,32.098,2014,2014-05
2016-10-17,NR-18550,Furniture,Bookcases,FUR-BO-10001337,120.98,1,12.098,2016,2016-10
2016-10-17,NR-18550,Office Supplies,Binders,OFF-BI-10004584,315.98,1,148.5106,2016,2016-10
2016-10-30,EH-13765,Office Supplies,Binders,OFF-BI-10004817,28.752,3,10.0632,2016,2016-10
2016-10-30,EH-13765,Office Supplies,Art,OFF-AR-10004602,114.95,5,32.186,2016,2016-10
2016-12-01,FH-14365,Office Supplies,Art,OFF-AR-10001149,23.04,8,6.912,2016,2016-12
2016-04-21,BT-11680,Office Supplies,Art,OFF-AR-10004817,15.48,3,4.4892,2016,2016-04
2016-04-21,BT-11680,Office Supplies,Paper,OFF-PA-10003797,51.84,8,24.8832,2016,2016-04
2017-08-03,AB-10105,Technology,Accessories,TEC-AC-10000682,39.816,3,7.4655,2017,2017-08
2017-08-03,SC-20230,Office Supplies,Storage,OFF-ST-10003996,16.06,1,4.1756,2017,2017-08
2017-12-11,RS-19870,Office Supplies,Envelopes,OFF-EN-10003160,7.28,1,3.4944,2017,2017-12
2017-12-11,RS-19870,Office Supplies,Binders,OFF-BI-10002012,5.4,3,2.592,2017,2017-12
2015-03-14,AI-10855,Office Supplies,Paper,OFF-PA-10002105,19.44,3,9.3312,2015,2015-03
2014-12-08,DJ-13420,Furniture,Furnishings,FUR-FU-10000397,39.88,2,11.1664,2014,2014-12
2014-12-08,DJ-13420,Furniture,Furnishings,FUR-FU-10000758,79.44,3,28.5984,2014,2014-12
2017-09-30,BF-10975,Office Supplies,Labels,OFF-LA-10004677,20.664,7,6.9741,2017,2017-09
2016-11-21,TH-21235,Office Supplies,Paper,OFF-PA-10004451,32.4,5,15.552,2016,2016-11
2017-11-24,JG-15310,Office Supplies,Appliances,OFF-AP-10002311,13.762,1,-24.7716,2017,2017-11
2017-11-14,AW-10930,Office Supplies,Envelopes,OFF-EN-10004459,15.28,2,7.4872,2017,2017-11
2015-08-16,JW-15955,Office Supplies,Storage,OFF-ST-10002352,44.688,7,3.3516,2015,2015-08
2015-08-16,JW-15955,Furniture,Bookcases,FUR-BO-10000780,301.47,3,-204.9996,2015,2015-08
2017-10-13,MH-18025,Office Supplies,Labels,OFF-LA-10000248,11.07,3,5.2029,2017,2017-10
2017-10-13,MH-18025,Furniture,Tables,FUR-TA-10003473,1504.52,4,346.0396,2017,2017-10
2017-10-13,MH-18025,Office Supplies,Paper,OFF-PA-10004355,25.92,4,12.4416,2017,2017-10
2017-11-04,FM-14290,Office Supplies,Binders,OFF-BI-10001308,7.536,6,-13.188,2017,2017-11
2017-11-04,FM-14290,Office Supplies,Binders,OFF-BI-10003094,1.408,2,-2.3232,2017,2017-11
2017-11-04,FM-14290,Office Supplies,Binders,OFF-BI-10004040,4.144,4,-6.4232,2017,2017-11
2017-11-04,FM-14290,Office Supplies,Storage,OFF-ST-10002485,52.752,3,-12.5286,2017,2017-11
2017-03-19,GZ-14545,Office Supplies,Appliances,OFF-AP-10001205,381.36,7,106.7808,2017,2017-03
2014-11-03,TC-21535,Office Supplies,Art,OFF-AR-10001868,6.72,4,3.36,2014,2014-11
2017-07-23,TB-21520,Office Supplies,Binders,OFF-BI-10003429,15.192,3,5.5071,2017,2017-07
2017-07-23,TB-21520,Office Supplies,Paper,OFF-PA-10002689,58.32,9,27.9936,2017,2017-07
2014-12-27,RP-19390,Office Supplies,Binders,OFF-BI-10003650,946.764,6,-694.2936,2014,2014-12
2016-09-02,LR-16915,Furniture,Furnishings,FUR-FU-10001889,94.68,9,31.2444,2016,2016-09
2016-09-02,LR-16915,Office Supplies,Storage,OFF-ST-10000321,23.67,3,0.9468,2016,2016-09
2016-09-02,LR-16915,Technology,Phones,TEC-PH-10001530,1091.168,4,68.198,2016,2016-09
2016-09-02,LR-16915,Office Supplies,Art,OFF-AR-10004752,18.69,7,5.2332,2016,2016-09
2016-09-02,LR-16915,Furniture,Tables,FUR-TA-10001539,568.728,3,28.4364,2016,2016-09
2016-09-02,LR-16915,Office Supplies,Binders,OFF-BI-10001553,7.312,1,2.5592,2016,2016-09
2017-02-11,MM-17260,Furniture,Furnishings,FUR-FU-10003601,147.568,2,-3.6892,2017,2017-02
2017-10-27,NB-18655,Office Supplies,Paper,OFF-PA-10001685,56.784,7,20.5842,2017,2017-10
2017-10-27,NB-18655,Office Supplies,Binders,OFF-BI-10001097,5.607,3,-3.9249,2017,2017-10
2017-10-27,NB-18655,Office Supplies,Art,OFF-AR-10001662,6.576,3,0.5754,2017,2017-10
2014-07-09,DS-13030,Office Supplies,Binders,OFF-BI-10002609,14.304,6,4.6488,2014,2014-07
2014-07-09,DS-13030,Furniture,Bookcases,FUR-BO-10004218,119.833,1,7.049,2014,2014-07
2014-07-09,DS-13030,Office Supplies,Art,OFF-AR-10003251,5.56,2,2.224,2014,2014-07
2014-07-09,DS-13030,Office Supplies,Paper,OFF-PA-10002365,32.4,5,15.552,2014,2014-07
2017-05-22,VF-21715,Office Supplies,Art,OFF-AR-10003651,9.84,3,2.8536,2017,2017-05
2017-05-22,VF-21715,Office Supplies,Art,OFF-AR-10003732,2.78,1,0.7228,2017,2017-05
2016-11-10,SW-20275,Office Supplies,Binders,OFF-BI-10002557,3.64,1,1.365,2016,2016-11
2016-11-10,SW-20275,Technology,Phones,TEC-PH-10003691,881.93,7,220.4825,2016,2016-11
2016-12-02,PW-19030,Office Supplies,Binders,OFF-BI-10001107,115.84,8,54.4448,2016,2016-12
2017-03-02,KD-16615,Office Supplies,Binders,OFF-BI-10004224,107.648,2,33.64,2017,2017-03
2017-09-23,DO-13645,Technology,Accessories,TEC-AC-10001114,199.95,5,63.984,2017,2017-09
2017-09-23,DO-13645,Office Supplies,Paper,OFF-PA-10002005,12.96,2,6.2208,2017,2017-09
2014-02-11,GA-14725,Furniture,Chairs,FUR-CH-10001146,60.89,1,15.2225,2014,2014-02
2014-02-11,GA-14725,Office Supplies,Labels,OFF-LA-10004853,14.94,3,6.8724,2014,2014-02
2014-02-11,GA-14725,Office Supplies,Binders,OFF-BI-10004728,9.64,2,4.4344,2014,2014-02
2014-02-11,GA-14725,Furniture,Furnishings,FUR-FU-10002298,332.94,3,53.2704,2014,2014-02
2014-02-11,GA-14725,Office Supplies,Binders,OFF-BI-10004654,51.9,3,24.393,2014,2014-02
2014-02-11,GA-14725,Office Supplies,Storage,OFF-ST-10002583,64.96,2,2.5984,2014,2014-02
2017-11-11,JL-15505,Office Supplies,Supplies,OFF-SU-10004661,25.5,3,6.63,2017,2017-11
2017-09-02,SU-20665,Furniture,Chairs,FUR-CH-10003061,215.976,3,-2.6997,2017,2017-09
2015-10-09,FM-14380,Furniture,Chairs,FUR-CH-10000513,389.97,3,35.0973,2015,2015-10
2015-10-09,FM-14380,Office Supplies,Appliances,OFF-AP-10002191,269.91,5,53.982,2015,2015-10
2017-11-24,MY-17380,Office Supplies,Binders,OFF-BI-10000216,11.673,3,-7.782,2017,2017-11
2017-11-24,MY-17380,Office Supplies,Envelopes,OFF-EN-10003448,64.848,7,24.318,2017,2017-11
2014-02-08,NM-18445,Furniture,Furnishings,FUR-FU-10002111,14.56,2,5.5328,2014,2014-02
2015-09-25,CS-11950,Furniture,Chairs,FUR-CH-10001545,102.582,1,6.8388,2015,2015-09
2015-09-25,CS-11950,Office Supplies,Paper,OFF-PA-10002947,20.04,3,9.6192,2015,2015-09
2017-08-21,PK-19075,Office Supplies,Binders,OFF-BI-10003476,32.088,7,11.2308,2017,2017-08
2017-08-21,PK-19075,Office Supplies,Binders,OFF-BI-10001359,4305.552,6,1453.1238,2017,2017-08
2016-05-12,HM-14860,Furniture,Furnishings,FUR-FU-10000320,10.02,3,4.4088,2016,2016-05
2016-05-12,HM-14860,Technology,Phones,TEC-PH-10001835,631.96,4,303.3408,2016,2016-05
2017-09-02,AH-10210,Office Supplies,Binders,OFF-BI-10003650,1577.94,3,757.4112,2017,2017-09
2014-10-10,FC-14335,Office Supplies,Art,OFF-AR-10000937,255.85,7,112.574,2014,2014-10
2016-05-26,CP-12085,Office Supplies,Storage,OFF-ST-10000532,184.704,6,13.8528,2016,2016-05
2016-05-26,CP-12085,Technology,Accessories,TEC-AC-10001267,47.92,2,11.98,2016,2016-05
2017-12-01,SC-20305,Office Supplies,Labels,OFF-LA-10004853,15.936,4,5.1792,2017,2017-12
2017-12-01,SC-20305,Office Supplies,Binders,OFF-BI-10001759,8.001,7,-5.6007,2017,2017-12
2017-12-01,SC-20305,Furniture,Chairs,FUR-CH-10003379,398.972,2,-28.498,2017,2017-12
2016-09-20,HJ-14875,Furniture,Bookcases,FUR-BO-10002853,163.88,2,40.97,2016,2016-09
2017-09-11,CB-12025,Office Supplies,Appliances,OFF-AP-10000027,67.9,5,20.37,2017,2017-09
2016-12-30,EH-14185,Office Supplies,Paper,OFF-PA-10002421,72.224,4,25.2784,2016,2016-12
2017-09-02,LW-17215,Office Supplies,Labels,OFF-LA-10002475,11.696,2,3.9474,2017,2017-09
2014-11-18,MK-17905,Furniture,Chairs,FUR-CH-10001482,392.94,3,43.2234,2014,2014-11
2015-11-21,JH-15820,Furniture,Furnishings,FUR-FU-10000087,18.176,1,4.7712,2015,2015-11
2017-06-19,DB-13270,Office Supplies,Binders,OFF-BI-10003166,6.888,3,-11.0208,2017,2017-06
2017-06-19,DB-13270,Furniture,Tables,FUR-TA-10000688,457.485,3,-84.9615,2017,2017-06
2017-11-30,TB-21625,Furniture,Chairs,FUR-CH-10003981,1079.316,6,-15.4188,2017,2017-11
2014-04-23,NM-18445,Office Supplies,Paper,OFF-PA-10001878,48.91,1,22.9877,2014,2014-04
2014-09-23,TT-21220,Office Supplies,Art,OFF-AR-10002375,9.84,3,2.8536,2014,2014-09
2014-09-23,TT-21220,Office Supplies,Binders,OFF-BI-10004965,34.5,3,15.525,2014,2014-09
2017-03-02,RS-19765,Office Supplies,Binders,OFF-BI-10004022,0.556,1,-0.9452,2017,2017-03
2017-11-17,TB-21625,Office Supplies,Binders,OFF-BI-10000050,43.8,6,20.586,2017,2017-11
2017-05-28,AM-10360,Office Supplies,Paper,OFF-PA-10002464,13.872,3,5.0286,2017,2017-05
2017-05-28,AM-10360,Furniture,Bookcases,FUR-BO-10004709,115.96,4,-64.9376,2017,2017-05
2015-04-18,MP-17965,Technology,Accessories,TEC-AC-10003590,41.424,2,8.2848,2015,2015-04
2015-04-18,MP-17965,Technology,Phones,TEC-PH-10003357,244.768,4,24.4768,2015,2015-04
2015-04-18,MP-17965,Office Supplies,Art,OFF-AR-10003373,74.352,3,6.5058,2015,2015-04
2015-04-18,MP-17965,Office Supplies,Binders,OFF-BI-10003676,4.312,2,-6.8992,2015,2015-04
2015-04-18,MP-17965,Furniture,Chairs,FUR-CH-10000225,56.686,1,-20.245,2015,2015-04
2015-04-18,MP-17965,Technology,Phones,TEC-PH-10001870,97.968,2,6.123,2015,2015-04
2015-04-18,MP-17965,Office Supplies,Art,OFF-AR-10003481,7.872,3,0.8856,2015,2015-04
2015-04-18,MP-17965,Office Supplies,Paper,OFF-PA-10003936,15.552,3,5.4432,2015,2015-04
2015-04-18,MP-17965,Office Supplies,Binders,OFF-BI-10000320,1.476,1,-2.2878,2015,2015-04
2015-09-19,MH-17290,Office Supplies,Art,OFF-AR-10001972,8.4,5,2.184,2015,2015-09
2014-03-25,CA-12265,Office Supplies,Art,OFF-AR-10003829,6.56,2,1.9024,2014,2014-03
2014-03-25,CA-12265,Office Supplies,Art,OFF-AR-10003338,14.88,2,3.72,2014,2014-03
2014-03-25,CA-12265,Technology,Accessories,TEC-AC-10002558,45.48,4,15.918,2014,2014-03
2014-03-25,CA-12265,Office Supplies,Art,OFF-AR-10000034,25.44,6,9.9216,2014,2014-03
2016-08-26,KD-16615,Office Supplies,Binders,OFF-BI-10001510,146.688,8,45.84,2016,2016-08
2017-03-06,DW-13540,Office Supplies,Labels,OFF-LA-10000134,4.928,2,1.7248,2017,2017-03
2017-03-06,DW-13540,Office Supplies,Art,OFF-AR-10000588,63.488,4,4.7616,2017,2017-03
2015-11-11,AG-10495,Office Supplies,Storage,OFF-ST-10003282,418.32,7,117.1296,2015,2015-11
2015-11-11,AG-10495,Office Supplies,Appliances,OFF-AP-10002311,123.858,2,46.7908,2015,2015-11
2016-04-05,JH-16180,Technology,Phones,TEC-PH-10000141,118.782,3,-27.7158,2016,2016-04
2016-04-05,JH-16180,Office Supplies,Supplies,OFF-SU-10000646,769.184,4,-163.4516,2016,2016-04
2017-02-21,DK-13090,Technology,Accessories,TEC-AC-10002076,47.904,1,-2.994,2017,2017-02
2017-07-20,AR-10825,Office Supplies,Paper,OFF-PA-10000743,13.36,2,6.4128,2017,2017-07
2017-07-20,AR-10825,Furniture,Chairs,FUR-CH-10002780,163.764,2,25.4744,2017,2017-07
2017-07-20,AR-10825,Furniture,Furnishings,FUR-FU-10000747,183.92,4,31.2664,2017,2017-07
2016-11-04,SM-20005,Furniture,Furnishings,FUR-FU-10002445,11.376,3,-5.688,2016,2016-11
2016-11-04,SM-20005,Furniture,Furnishings,FUR-FU-10000723,66.112,4,-84.2928,2016,2016-11
2017-09-23,DB-13660,Office Supplies,Paper,OFF-PA-10003641,211.04,8,97.0784,2017,2017-09
2017-09-23,DB-13660,Furniture,Chairs,FUR-CH-10003973,594.816,2,59.4816,2017,2017-09
2017-09-23,DB-13660,Office Supplies,Binders,OFF-BI-10000977,72.96,3,23.712,2017,2017-09
2017-09-07,PF-19225,Furniture,Furnishings,FUR-FU-10004053,80.96,4,34.8128,2017,2017-09
2017-09-07,PF-19225,Technology,Phones,TEC-PH-10002033,455.712,2,34.1784,2017,2017-09
2017-09-07,PF-19225,Office Supplies,Art,OFF-AR-10004260,25.98,1,7.2744,2017,2017-09
2015-11-28,AJ-10945,Office Supplies,Appliances,OFF-AP-10004655,45.28,4,15.3952,2015,2015-11
2015-11-12,EB-14110,Office Supplies,Envelopes,OFF-EN-10001539,15.56,2,7.3132,2015,2015-11
2016-09-29,ES-14080,Technology,Phones,TEC-PH-10001817,859.2,3,75.18,2016,2016-09
2017-09-11,SS-20410,Office Supplies,Appliances,OFF-AP-10002578,195.68,4,50.8768,2017,2017-09
2017-09-11,SS-20410,Office Supplies,Fasteners,OFF-FA-10000992,14.2,4,6.674,2017,2017-09
2017-05-01,AG-10900,Furniture,Bookcases,FUR-BO-10001798,314.352,3,-15.7176,2017,2017-05
2017-05-01,AG-10900,Office Supplies,Labels,OFF-LA-10004409,4.608,2,1.4976,2017,2017-05
2017-09-16,CY-12745,Office Supplies,Fasteners,OFF-FA-10000621,17.9,5,8.771,2017,2017-09
2014-10-19,RP-19270,Office Supplies,Binders,OFF-BI-10003196,2.992,1,1.122,2014,2014-10
2014-10-19,RP-19270,Office Supplies,Binders,OFF-BI-10003727,20.064,6,7.0224,2014,2014-10
2014-10-19,RP-19270,Office Supplies,Paper,OFF-PA-10003228,146.73,3,68.9631,2014,2014-10
2014-10-19,RP-19270,Office Supplies,Labels,OFF-LA-10002787,18.75,5,9.0,2014,2014-10
2014-10-19,RP-19270,Technology,Phones,TEC-PH-10001305,117.576,3,11.7576,2014,2014-10
2016-03-13,DB-13360,Office Supplies,Binders,OFF-BI-10001036,51.184,7,19.194,2016,2016-03
2017-02-17,CK-12325,Furniture,Tables,FUR-TA-10001086,455.97,5,-106.393,2017,2017-02
2017-02-17,CK-12325,Office Supplies,Binders,OFF-BI-10001525,5.715,5,-4.7625,2017,2017-02
2017-02-17,CK-12325,Technology,Phones,TEC-PH-10000526,57.594,1,-11.5188,2017,2017-02
2017-02-17,CK-12325,Furniture,Furnishings,FUR-FU-10004973,30.144,2,8.2896,2017,2017-02
2017-02-17,CK-12325,Furniture,Chairs,FUR-CH-10003981,899.43,5,-12.849,2017,2017-02
2016-12-22,DN-13690,Furniture,Furnishings,FUR-FU-10000277,842.72,8,202.2528,2016,2016-12
2016-12-22,DN-13690,Furniture,Furnishings,FUR-FU-10001934,41.96,2,10.9096,2016,2016-12
2016-09-23,DP-13105,Office Supplies,Binders,OFF-BI-10004970,13.216,4,4.4604,2016,2016-09
2016-09-23,DP-13105,Furniture,Chairs,FUR-CH-10003396,184.752,3,-20.7846,2016,2016-09
2017-09-24,RO-19780,Furniture,Chairs,FUR-CH-10003973,520.464,2,-14.8704,2017,2017-09
2017-09-24,RO-19780,Office Supplies,Paper,OFF-PA-10002109,11.424,3,3.7128,2017,2017-09
2015-12-01,MA-17560,Office Supplies,Paper,OFF-PA-10001826,19.44,3,9.3312,2015,2015-12
2015-12-01,MA-17560,Office Supplies,Art,OFF-AR-10000823,3.64,2,1.0192,2015,2015-12
2015-12-01,MA-17560,Office Supplies,Paper,OFF-PA-10001776,18.54,2,8.7138,2015,2015-12
2016-01-25,JD-15895,Office Supplies,Binders,OFF-BI-10003676,43.12,5,15.092,2016,2016-01
2016-01-25,JD-15895,Furniture,Tables,FUR-TA-10001095,313.722,3,-99.3453,2016,2016-01
2016-01-25,JD-15895,Furniture,Furnishings,FUR-FU-10000747,45.98,1,7.8166,2016,2016-01
2016-01-25,JD-15895,Office Supplies,Storage,OFF-ST-10004337,428.68,7,0.0,2016,2016-01
2017-03-21,PS-18970,Office Supplies,Binders,OFF-BI-10004410,30.576,6,10.3194,2017,2017-03
2017-03-21,PS-18970,Office Supplies,Fasteners,OFF-FA-10004838,13.02,7,0.3906,2017,2017-03
2017-03-21,PS-18970,Furniture,Furnishings,FUR-FU-10002364,22.14,3,6.4206,2017,2017-03
2017-03-21,PS-18970,Office Supplies,Storage,OFF-ST-10001809,359.32,4,7.1864,2017,2017-03
2014-08-22,JF-15415,Office Supplies,Paper,OFF-PA-10001846,11.56,2,5.6644,2014,2014-08
2014-06-08,RD-19480,Office Supplies,Binders,OFF-BI-10003876,68.48,2,25.68,2014,2014-06
2014-06-08,RD-19480,Office Supplies,Storage,OFF-ST-10003470,1676.88,6,83.844,2014,2014-06
2016-04-07,ES-14080,Office Supplies,Paper,OFF-PA-10004243,37.94,2,18.2112,2016,2016-04
2017-11-07,KN-16390,Furniture,Chairs,FUR-CH-10000422,272.97,3,43.6752,2017,2017-11
2015-05-29,VP-21760,Furniture,Furnishings,FUR-FU-10002506,41.568,4,-4.1568,2015,2015-05
2015-05-29,VP-21760,Furniture,Chairs,FUR-CH-10000863,317.058,3,-86.0586,2015,2015-05
2015-05-29,VP-21760,Office Supplies,Fasteners,OFF-FA-10002988,8.04,5,2.9145,2015,2015-05
2017-05-07,CS-11950,Technology,Phones,TEC-PH-10003437,419.944,7,52.493,2017,2017-05
2016-06-05,KB-16600,Office Supplies,Supplies,OFF-SU-10002537,61.38,6,15.9588,2016,2016-06
2015-12-14,AJ-10945,Technology,Accessories,TEC-AC-10003063,50.0,2,10.5,2015,2015-12
2017-12-25,PO-18865,Technology,Accessories,TEC-AC-10003237,31.8,3,13.674,2017,2017-12
2017-12-17,DP-13105,Office Supplies,Storage,OFF-ST-10001031,32.56,2,8.4656,2017,2017-12
2016-05-10,GM-14500,Office Supplies,Envelopes,OFF-EN-10001535,7.072,2,2.3868,2016,2016-05
2014-12-23,CC-12670,Office Supplies,Paper,OFF-PA-10001295,45.528,3,15.9348,2014,2014-12
2014-12-23,CC-12670,Furniture,Chairs,FUR-CH-10004698,64.784,1,6.4784,2014,2014-12
2014-12-23,CC-12670,Office Supplies,Storage,OFF-ST-10000078,424.272,2,-10.6068,2014,2014-12
2014-12-23,CC-12670,Office Supplies,Art,OFF-AR-10001868,1.344,1,0.504,2014,2014-12
2014-12-23,CC-12670,Office Supplies,Storage,OFF-ST-10004950,83.92,5,-1.049,2014,2014-12
2017-08-11,SJ-20125,Office Supplies,Paper,OFF-PA-10003441,25.92,4,12.4416,2017,2017-08
2017-08-27,SF-20200,Furniture,Furnishings,FUR-FU-10004973,120.576,8,33.1584,2017,2017-08
2017-01-19,RM-19375,Office Supplies,Paper,OFF-PA-10000157,79.92,4,37.5624,2017,2017-01
2017-01-19,RM-19375,Office Supplies,Paper,OFF-PA-10001970,12.28,1,5.7716,2017,2017-01
2017-01-19,RM-19375,Office Supplies,Appliances,OFF-AP-10000828,542.94,3,152.0232,2017,2017-01
2017-01-19,RM-19375,Office Supplies,Envelopes,OFF-EN-10001509,2.04,1,0.9588,2017,2017-01
2015-06-19,KM-16375,Office Supplies,Storage,OFF-ST-10003692,228.92,5,14.3075,2015,2015-06
2017-03-13,FH-14275,Technology,Phones,TEC-PH-10004700,7.992,1,2.5974,2017,2017-03
2015-10-25,DG-13300,Furniture,Chairs,FUR-CH-10000422,582.336,8,-29.1168,2015,2015-10
2014-09-20,MW-18220,Technology,Phones,TEC-PH-10003484,629.95,5,157.4875,2014,2014-09
2014-09-20,MW-18220,Furniture,Chairs,FUR-CH-10001394,631.782,2,140.396,2014,2014-09
2014-09-20,MW-18220,Furniture,Bookcases,FUR-BO-10002213,801.568,2,-10.0196,2014,2014-09
2014-09-20,MW-18220,Office Supplies,Labels,OFF-LA-10002762,75.18,6,35.3346,2014,2014-09
2014-09-20,MW-18220,Office Supplies,Appliances,OFF-AP-10003842,30.98,1,8.0548,2014,2014-09
2014-09-20,MW-18220,Technology,Phones,TEC-PH-10003072,1349.91,9,661.4559,2014,2014-09
2016-11-11,SC-20845,Office Supplies,Art,OFF-AR-10003394,14.112,6,1.2348,2016,2016-11
2015-09-16,BD-11500,Office Supplies,Envelopes,OFF-EN-10001539,31.12,4,14.6264,2015,2015-09
2014-06-24,LP-17080,Furniture,Furnishings,FUR-FU-10001731,4.272,2,0.9612,2014,2014-06
2016-08-12,NP-18700,Furniture,Tables,FUR-TA-10001095,209.148,2,-66.2302,2016,2016-08
2016-08-12,NP-18700,Office Supplies,Storage,OFF-ST-10000078,1591.02,6,286.3836,2016,2016-08
2017-04-13,DP-13105,Office Supplies,Fasteners,OFF-FA-10004076,7.92,5,1.683,2017,2017-04
2014-03-14,RB-19465,Technology,Machines,TEC-MA-10003626,574.91,2,156.047,2014,2014-03
2014-03-14,RB-19465,Office Supplies,Paper,OFF-PA-10001215,8.448,2,2.64,2014,2014-03
2017-09-22,LC-17140,Technology,Accessories,TEC-AC-10002842,1071.0,9,171.36,2017,2017-09
2017-09-22,LC-17140,Furniture,Furnishings,FUR-FU-10004864,12.07,1,3.9831,2017,2017-09
2017-12-10,WB-21850,Office Supplies,Binders,OFF-BI-10000014,3.273,1,-2.5093,2017,2017-12
2017-12-10,WB-21850,Furniture,Furnishings,FUR-FU-10001475,87.92,5,15.386,2017,2017-12
2016-03-10,MH-17785,Office Supplies,Storage,OFF-ST-10001272,104.696,1,6.5435,2016,2016-03
2015-01-27,SC-20305,Furniture,Chairs,FUR-CH-10002024,2803.92,5,0.0,2015,2015-01
2016-09-26,MH-17620,Office Supplies,Binders,OFF-BI-10004001,6.816,2,-11.5872,2016,2016-09
2015-10-18,JC-15775,Technology,Phones,TEC-PH-10004094,249.584,2,15.599,2015,2015-10
2015-10-18,JC-15775,Office Supplies,Paper,OFF-PA-10001184,17.94,3,8.7906,2015,2015-10
2015-10-18,JC-15775,Furniture,Furnishings,FUR-FU-10002505,10.11,3,3.2352,2015,2015-10
2014-10-27,RD-19810,Office Supplies,Paper,OFF-PA-10001166,10.368,2,3.6288,2014,2014-10
2014-10-27,RD-19810,Office Supplies,Paper,OFF-PA-10000349,11.952,3,4.0338,2014,2014-10
2017-10-02,SC-20695,Office Supplies,Appliances,OFF-AP-10004708,15.224,2,-38.8212,2017,2017-10
2017-10-02,SC-20695,Office Supplies,Appliances,OFF-AP-10001947,21.984,6,-56.0592,2017,2017-10
2014-07-23,NC-18535,Technology,Phones,TEC-PH-10000441,604.752,6,60.4752,2014,2014-07
2014-07-23,NC-18535,Office Supplies,Supplies,OFF-SU-10004664,40.7,5,11.803,2014,2014-07
2014-07-23,NC-18535,Technology,Phones,TEC-PH-10004531,302.376,3,37.797,2014,2014-07
2014-07-23,NC-18535,Technology,Accessories,TEC-AC-10002167,45.0,3,4.95,2014,2014-07
2014-09-12,LW-17215,Furniture,Chairs,FUR-CH-10002024,3785.292,6,420.588,2014,2014-09
2016-09-15,AH-10585,Office Supplies,Art,OFF-AR-10002445,35.4,5,13.452,2016,2016-09
2014-11-27,JO-15145,Furniture,Furnishings,FUR-FU-10003268,199.9,5,39.98,2014,2014-11
2014-05-11,VW-21775,Furniture,Chairs,FUR-CH-10000015,1212.96,8,-69.312,2014,2014-05
2015-08-28,BP-11185,Technology,Phones,TEC-PH-10004165,1099.96,5,82.497,2015,2015-08
2015-08-28,BP-11185,Furniture,Tables,FUR-TA-10004607,103.481,1,-16.2613,2015,2015-08
2015-06-19,PP-18955,Office Supplies,Labels,OFF-LA-10004677,5.904,2,1.9926,2015,2015-06
2015-08-17,SC-20725,Technology,Accessories,TEC-AC-10002217,30.08,2,-5.264,2015,2015-08
2015-08-17,SC-20725,Office Supplies,Paper,OFF-PA-10001937,36.288,7,12.7008,2015,2015-08
2015-08-17,SC-20725,Office Supplies,Art,OFF-AR-10000203,10.272,3,1.1556,2015,2015-08
2015-08-17,SC-20725,Technology,Accessories,TEC-AC-10001142,252.8,4,-31.6,2015,2015-08
2015-09-25,BM-11785,Office Supplies,Binders,OFF-BI-10003712,2.946,2,-2.0622,2015,2015-09
2017-05-26,CD-11920,Office Supplies,Paper,OFF-PA-10000520,12.96,2,6.2208,2017,2017-05
2017-07-31,GM-14680,Technology,Phones,TEC-PH-10001079,285.576,4,-57.1152,2017,2017-07
2014-10-12,BP-11050,Office Supplies,Supplies,OFF-SU-10000898,22.24,2,2.502,2014,2014-10
